glean_id,glean_date,glean_text,glean_type,glean_location,invoice_id,canonical_vendor_id
eca395a8-7e21-4079-91fd-5c1c20d75d08,2020-09-24 00:00:00,"89e07175-feef-43ea-a989-f96ad4d52fc5 generally charges between on 39 day of each quarter invoices are sent. On 2020-09-24 00:00:00, an invoice from 89e07175-feef-43ea-a989-f96ad4d52fc5has not been received",no_invoice_received,vendor,"",89e07175-feef-43ea-a989-f96ad4d52fc5
d9c4ad35-91a8-41db-9c22-92a0b5698e86,2020-10-19 00:00:00,"6152f258-554d-4e4c-be58-1b47080b3e33 generally charges between on 3 day of each quarter invoices are sent. On 2020-10-19 00:00:00, an invoice from 6152f258-554d-4e4c-be58-1b47080b3e33has not been received",no_invoice_received,vendor,"",6152f258-554d-4e4c-be58-1b47080b3e33
d715da84-a325-49c2-9f8a-605aa8623d82,2020-12-09 00:00:00,"88841f65-a1b4-4daa-ad7c-50140bb329cb generally charges between on 22 day of each quarter invoices are sent. On 2020-12-09 00:00:00, an invoice from 88841f65-a1b4-4daa-ad7c-50140bb329cbhas not been received",no_invoice_received,vendor,"",88841f65-a1b4-4daa-ad7c-50140bb329cb
d199dcf5-8570-4399-a37d-e78ebc02d0b3,2021-02-17 00:00:00,"10f69fbc-678c-4af1-8894-4f176c2b276c generally charges between on 45 day of each quarter invoices are sent. On 2021-02-17 00:00:00, an invoice from 10f69fbc-678c-4af1-8894-4f176c2b276chas not been received",no_invoice_received,vendor,"",10f69fbc-678c-4af1-8894-4f176c2b276c
2e794977-1740-4105-a239-0128caa013ff,2021-02-27 00:00:00,"28e56fde-ad44-4a12-8ac0-6a0ea7565313 generally charges between on 32 day of each quarter invoices are sent. On 2021-02-27 00:00:00, an invoice from 28e56fde-ad44-4a12-8ac0-6a0ea7565313has not been received",no_invoice_received,vendor,"",28e56fde-ad44-4a12-8ac0-6a0ea7565313
1acd289b-a160-4424-a291-8cfbb3df9e3c,2021-03-16 00:00:00,"27184514-17c5-466d-9f68-e02253695bfa generally charges between on 32 day of each quarter invoices are sent. On 2021-03-16 00:00:00, an invoice from 27184514-17c5-466d-9f68-e02253695bfahas not been received",no_invoice_received,vendor,"",27184514-17c5-466d-9f68-e02253695bfa
ea56872b-0232-4db5-b759-548437c2f64b,2019-08-10 00:00:00,"36c0d308-274b-43fb-94a7-4af2306b34f3 generally charges between on 40 day of each quarter invoices are sent. On 2019-08-10 00:00:00, an invoice from 36c0d308-274b-43fb-94a7-4af2306b34f3has not been received",no_invoice_received,vendor,"",36c0d308-274b-43fb-94a7-4af2306b34f3
5311c06c-a73e-4991-ad03-c707b092f65b,2019-11-15 00:00:00,"6d09ba63-c183-41bd-bfd9-ec187989e8cb generally charges between on 26 day of each quarter invoices are sent. On 2019-11-15 00:00:00, an invoice from 6d09ba63-c183-41bd-bfd9-ec187989e8cbhas not been received",no_invoice_received,vendor,"",6d09ba63-c183-41bd-bfd9-ec187989e8cb
4a0d1d2f-b621-4723-be1a-4dab2244e0af,2019-12-25 00:00:00,"b46d7ca6-ca5f-44ce-afc8-d492f69c7e32 generally charges between on 19 day of each quarter invoices are sent. On 2019-12-25 00:00:00, an invoice from b46d7ca6-ca5f-44ce-afc8-d492f69c7e32has not been received",no_invoice_received,vendor,"",b46d7ca6-ca5f-44ce-afc8-d492f69c7e32
13c60c50-270b-4ab9-8a0e-a1ddf48c390c,2020-02-10 00:00:00,"3bfb3eb0-c368-4a29-9b71-70e1e1b55e8f generally charges between on 31 day of each quarter invoices are sent. On 2020-02-10 00:00:00, an invoice from 3bfb3eb0-c368-4a29-9b71-70e1e1b55e8fhas not been received",no_invoice_received,vendor,"",3bfb3eb0-c368-4a29-9b71-70e1e1b55e8f
1a0c0caf-b2cb-4688-8806-b7910b5c5b3d,2020-03-12 00:00:00,"3bfb3eb0-c368-4a29-9b71-70e1e1b55e8f generally charges between on 31 day of each quarter invoices are sent. On 2020-03-12 00:00:00, an invoice from 3bfb3eb0-c368-4a29-9b71-70e1e1b55e8fhas not been received",no_invoice_received,vendor,"",3bfb3eb0-c368-4a29-9b71-70e1e1b55e8f
eaaee2d7-9352-444b-8800-0b2377240d1b,2020-08-26 00:00:00,"a0ed4d3b-6a1f-4b93-b3a1-e1d165de7696 generally charges between on 18 day of each quarter invoices are sent. On 2020-08-26 00:00:00, an invoice from a0ed4d3b-6a1f-4b93-b3a1-e1d165de7696has not been received",no_invoice_received,vendor,"",a0ed4d3b-6a1f-4b93-b3a1-e1d165de7696
5bb4eb52-a12a-42e1-8f19-d895a49b366f,2020-10-11 00:00:00,"09b1c925-04de-400d-b369-9b3e90541db1 generally charges between on 9 day of each quarter invoices are sent. On 2020-10-11 00:00:00, an invoice from 09b1c925-04de-400d-b369-9b3e90541db1has not been received",no_invoice_received,vendor,"",09b1c925-04de-400d-b369-9b3e90541db1
871ec22c-d5fb-469a-b4ac-bb9c820b2eea,2020-10-25 00:00:00,"6152f258-554d-4e4c-be58-1b47080b3e33 generally charges between on 3 day of each quarter invoices are sent. On 2020-10-25 00:00:00, an invoice from 6152f258-554d-4e4c-be58-1b47080b3e33has not been received",no_invoice_received,vendor,"",6152f258-554d-4e4c-be58-1b47080b3e33
de9ac8b1-877c-4394-9415-bc4dc866dc0b,2021-01-15 00:00:00,"a6faacb8-8bc2-4f68-9649-2e1977dbf067 generally charges between on 3 day of each quarter invoices are sent. On 2021-01-15 00:00:00, an invoice from a6faacb8-8bc2-4f68-9649-2e1977dbf067has not been received",no_invoice_received,vendor,"",a6faacb8-8bc2-4f68-9649-2e1977dbf067
ab5afe05-07fd-4e84-af11-8b51b9bd0f8a,2021-02-10 00:00:00,"a6faacb8-8bc2-4f68-9649-2e1977dbf067 generally charges between on 3 day of each quarter invoices are sent. On 2021-02-10 00:00:00, an invoice from a6faacb8-8bc2-4f68-9649-2e1977dbf067has not been received",no_invoice_received,vendor,"",a6faacb8-8bc2-4f68-9649-2e1977dbf067
a5c971c0-df09-4765-97ea-8aa768915a62,2021-03-02 00:00:00,"3cac8be6-0624-4009-a020-ba55673e747f generally charges between on 31 day of each quarter invoices are sent. On 2021-03-02 00:00:00, an invoice from 3cac8be6-0624-4009-a020-ba55673e747fhas not been received",no_invoice_received,vendor,"",3cac8be6-0624-4009-a020-ba55673e747f
952911bc-44e9-4557-bacf-01bc4f2da610,2021-03-09 00:00:00,"5b9cfe7f-fed3-4e90-b5e0-556fe4cf20fe generally charges between on 31 day of each quarter invoices are sent. On 2021-03-09 00:00:00, an invoice from 5b9cfe7f-fed3-4e90-b5e0-556fe4cf20fehas not been received",no_invoice_received,vendor,"",5b9cfe7f-fed3-4e90-b5e0-556fe4cf20fe
41b7ec71-c6a1-4c9a-84e6-413ab6c06e5c,2021-03-26 00:00:00,"b21a0540-aaff-4d8d-ad8e-4430809fe0ff generally charges between on 15 day of each quarter invoices are sent. On 2021-03-26 00:00:00, an invoice from b21a0540-aaff-4d8d-ad8e-4430809fe0ffhas not been received",no_invoice_received,vendor,"",b21a0540-aaff-4d8d-ad8e-4430809fe0ff
9af08dd8-f2cc-4971-9698-40e563e34161,2019-12-20 00:00:00,"6d09ba63-c183-41bd-bfd9-ec187989e8cb generally charges between on 26 day of each quarter invoices are sent. On 2019-12-20 00:00:00, an invoice from 6d09ba63-c183-41bd-bfd9-ec187989e8cbhas not been received",no_invoice_received,vendor,"",6d09ba63-c183-41bd-bfd9-ec187989e8cb
a8a9c998-246e-4c13-a396-43738be92e79,2020-02-08 00:00:00,"3bfb3eb0-c368-4a29-9b71-70e1e1b55e8f generally charges between on 31 day of each quarter invoices are sent. On 2020-02-08 00:00:00, an invoice from 3bfb3eb0-c368-4a29-9b71-70e1e1b55e8fhas not been received",no_invoice_received,vendor,"",3bfb3eb0-c368-4a29-9b71-70e1e1b55e8f
37488b03-0326-41a0-a52b-859281e1815f,2020-05-27 00:00:00,"a7f1156a-1898-40e9-8e72-52eb1f1471ca generally charges between on 31 day of each quarter invoices are sent. On 2020-05-27 00:00:00, an invoice from a7f1156a-1898-40e9-8e72-52eb1f1471cahas not been received",no_invoice_received,vendor,"",a7f1156a-1898-40e9-8e72-52eb1f1471ca
cdd9b55e-9dff-4489-a19f-5b2b074ee17f,2020-07-30 00:00:00,"2db713d9-3a53-493e-94a6-ac99c46692f6 generally charges between on 15 day of each quarter invoices are sent. On 2020-07-30 00:00:00, an invoice from 2db713d9-3a53-493e-94a6-ac99c46692f6has not been received",no_invoice_received,vendor,"",2db713d9-3a53-493e-94a6-ac99c46692f6
5fddab37-34d5-4df2-aea9-1208f5e8347f,2020-09-30 00:00:00,"122c91c1-d193-4e6e-aae4-4c480aafec6e generally charges between on 12 day of each quarter invoices are sent. On 2020-09-30 00:00:00, an invoice from 122c91c1-d193-4e6e-aae4-4c480aafec6ehas not been received",no_invoice_received,vendor,"",122c91c1-d193-4e6e-aae4-4c480aafec6e
f80b5a59-410d-4a14-8d63-692602d6b30c,2020-11-01 00:00:00,"88841f65-a1b4-4daa-ad7c-50140bb329cb generally charges between on 22 day of each quarter invoices are sent. On 2020-11-01 00:00:00, an invoice from 88841f65-a1b4-4daa-ad7c-50140bb329cbhas not been received",no_invoice_received,vendor,"",88841f65-a1b4-4daa-ad7c-50140bb329cb
c891df79-c44a-428a-80ef-714de102aa9f,2021-03-21 00:00:00,"5b9cfe7f-fed3-4e90-b5e0-556fe4cf20fe generally charges between on 31 day of each quarter invoices are sent. On 2021-03-21 00:00:00, an invoice from 5b9cfe7f-fed3-4e90-b5e0-556fe4cf20fehas not been received",no_invoice_received,vendor,"",5b9cfe7f-fed3-4e90-b5e0-556fe4cf20fe
18bd96aa-221b-4a6e-8035-756155159c6d,2019-11-17 00:00:00,"6d09ba63-c183-41bd-bfd9-ec187989e8cb generally charges between on 26 day of each quarter invoices are sent. On 2019-11-17 00:00:00, an invoice from 6d09ba63-c183-41bd-bfd9-ec187989e8cbhas not been received",no_invoice_received,vendor,"",6d09ba63-c183-41bd-bfd9-ec187989e8cb
05304330-92dc-4b8a-8540-d4ac52a7fde0,2019-12-17 00:00:00,"6d09ba63-c183-41bd-bfd9-ec187989e8cb generally charges between on 26 day of each quarter invoices are sent. On 2019-12-17 00:00:00, an invoice from 6d09ba63-c183-41bd-bfd9-ec187989e8cbhas not been received",no_invoice_received,vendor,"",6d09ba63-c183-41bd-bfd9-ec187989e8cb
f12afd17-49d3-4428-8144-77895ed8669e,2020-04-28 00:00:00,"8db7096a-752d-433f-a263-555b035c7836 generally charges between on 24 day of each quarter invoices are sent. On 2020-04-28 00:00:00, an invoice from 8db7096a-752d-433f-a263-555b035c7836has not been received",no_invoice_received,vendor,"",8db7096a-752d-433f-a263-555b035c7836
34ad7788-02ca-47d5-84ee-077e768a99e3,2020-06-24 00:00:00,"a7f1156a-1898-40e9-8e72-52eb1f1471ca generally charges between on 31 day of each quarter invoices are sent. On 2020-06-24 00:00:00, an invoice from a7f1156a-1898-40e9-8e72-52eb1f1471cahas not been received",no_invoice_received,vendor,"",a7f1156a-1898-40e9-8e72-52eb1f1471ca
4c087178-99e8-43a9-bba1-951bb3a41de9,2020-06-07 00:00:00,"27184514-17c5-466d-9f68-e02253695bfa generally charges between on 32 day of each quarter invoices are sent. On 2020-06-07 00:00:00, an invoice from 27184514-17c5-466d-9f68-e02253695bfahas not been received",no_invoice_received,vendor,"",27184514-17c5-466d-9f68-e02253695bfa
c6530b4c-c2bd-4fb5-9887-9dda7ca946e7,2020-07-19 00:00:00,"2db713d9-3a53-493e-94a6-ac99c46692f6 generally charges between on 15 day of each quarter invoices are sent. On 2020-07-19 00:00:00, an invoice from 2db713d9-3a53-493e-94a6-ac99c46692f6has not been received",no_invoice_received,vendor,"",2db713d9-3a53-493e-94a6-ac99c46692f6
717390f9-da97-4af2-abd3-8626f74819cd,2020-07-28 00:00:00,"2db713d9-3a53-493e-94a6-ac99c46692f6 generally charges between on 15 day of each quarter invoices are sent. On 2020-07-28 00:00:00, an invoice from 2db713d9-3a53-493e-94a6-ac99c46692f6has not been received",no_invoice_received,vendor,"",2db713d9-3a53-493e-94a6-ac99c46692f6
b0ea749f-7b05-4c1e-9746-688fe972e3c9,2020-08-13 00:00:00,"89e07175-feef-43ea-a989-f96ad4d52fc5 generally charges between on 39 day of each quarter invoices are sent. On 2020-08-13 00:00:00, an invoice from 89e07175-feef-43ea-a989-f96ad4d52fc5has not been received",no_invoice_received,vendor,"",89e07175-feef-43ea-a989-f96ad4d52fc5
4b0c9573-77e0-4712-a873-9cfbf756e770,2020-08-16 00:00:00,"a0ed4d3b-6a1f-4b93-b3a1-e1d165de7696 generally charges between on 18 day of each quarter invoices are sent. On 2020-08-16 00:00:00, an invoice from a0ed4d3b-6a1f-4b93-b3a1-e1d165de7696has not been received",no_invoice_received,vendor,"",a0ed4d3b-6a1f-4b93-b3a1-e1d165de7696
a960f036-f883-4c15-ad2b-6159e70239c5,2020-10-22 00:00:00,"44ae301b-5ff0-4152-9481-9111527db8be generally charges between on 1 day of each quarter invoices are sent. On 2020-10-22 00:00:00, an invoice from 44ae301b-5ff0-4152-9481-9111527db8behas not been received",no_invoice_received,vendor,"",44ae301b-5ff0-4152-9481-9111527db8be
76169725-d46a-4c71-81eb-f9ab382dc2e9,2020-11-03 00:00:00,"21fb3f80-6e2a-4558-8395-92291c594060 generally charges between on 32 day of each quarter invoices are sent. On 2020-11-03 00:00:00, an invoice from 21fb3f80-6e2a-4558-8395-92291c594060has not been received",no_invoice_received,vendor,"",21fb3f80-6e2a-4558-8395-92291c594060
0c471c44-f41a-4197-b053-723bbc2e2c04,2020-11-14 00:00:00,"21fb3f80-6e2a-4558-8395-92291c594060 generally charges between on 32 day of each quarter invoices are sent. On 2020-11-14 00:00:00, an invoice from 21fb3f80-6e2a-4558-8395-92291c594060has not been received",no_invoice_received,vendor,"",21fb3f80-6e2a-4558-8395-92291c594060
83b6cd33-c432-42f2-b4b7-ae360aa9073e,2020-11-24 00:00:00,"21fb3f80-6e2a-4558-8395-92291c594060 generally charges between on 32 day of each quarter invoices are sent. On 2020-11-24 00:00:00, an invoice from 21fb3f80-6e2a-4558-8395-92291c594060has not been received",no_invoice_received,vendor,"",21fb3f80-6e2a-4558-8395-92291c594060
5bdd14c2-3896-4156-9b61-a1e7c4046c59,2020-11-29 00:00:00,"6152f258-554d-4e4c-be58-1b47080b3e33 generally charges between on 3 day of each quarter invoices are sent. On 2020-11-29 00:00:00, an invoice from 6152f258-554d-4e4c-be58-1b47080b3e33has not been received",no_invoice_received,vendor,"",6152f258-554d-4e4c-be58-1b47080b3e33
cc3ea53a-7967-4e30-bd97-3bfbcdaed765,2020-12-11 00:00:00,"21fb3f80-6e2a-4558-8395-92291c594060 generally charges between on 32 day of each quarter invoices are sent. On 2020-12-11 00:00:00, an invoice from 21fb3f80-6e2a-4558-8395-92291c594060has not been received",no_invoice_received,vendor,"",21fb3f80-6e2a-4558-8395-92291c594060
a34ad73c-4791-4044-a414-6ea42421f83c,2020-12-19 00:00:00,"7591a6e2-4b8a-4205-9617-32fc239ce414 generally charges between on 29 day of each quarter invoices are sent. On 2020-12-19 00:00:00, an invoice from 7591a6e2-4b8a-4205-9617-32fc239ce414has not been received",no_invoice_received,vendor,"",7591a6e2-4b8a-4205-9617-32fc239ce414
757740bd-c70c-4e3c-af0a-010867158367,2020-12-21 00:00:00,"09b1c925-04de-400d-b369-9b3e90541db1 generally charges between on 9 day of each quarter invoices are sent. On 2020-12-21 00:00:00, an invoice from 09b1c925-04de-400d-b369-9b3e90541db1has not been received",no_invoice_received,vendor,"",09b1c925-04de-400d-b369-9b3e90541db1
9362d7b3-2bc5-4664-871b-aa59baf6289f,2021-01-17 00:00:00,"b21a0540-aaff-4d8d-ad8e-4430809fe0ff generally charges between on 15 day of each quarter invoices are sent. On 2021-01-17 00:00:00, an invoice from b21a0540-aaff-4d8d-ad8e-4430809fe0ffhas not been received",no_invoice_received,vendor,"",b21a0540-aaff-4d8d-ad8e-4430809fe0ff
20ef6366-88bf-46b5-aaba-742ef58f2ead,2021-03-01 00:00:00,"27184514-17c5-466d-9f68-e02253695bfa generally charges between on 32 day of each quarter invoices are sent. On 2021-03-01 00:00:00, an invoice from 27184514-17c5-466d-9f68-e02253695bfahas not been received",no_invoice_received,vendor,"",27184514-17c5-466d-9f68-e02253695bfa
bf0477f7-c92b-4ca3-b951-a27c1a89894f,2019-08-27 00:00:00,"36c0d308-274b-43fb-94a7-4af2306b34f3 generally charges between on 40 day of each quarter invoices are sent. On 2019-08-27 00:00:00, an invoice from 36c0d308-274b-43fb-94a7-4af2306b34f3has not been received",no_invoice_received,vendor,"",36c0d308-274b-43fb-94a7-4af2306b34f3
6e4d295b-1583-40d1-aa8d-63d3d5861014,2019-09-25 00:00:00,"36c0d308-274b-43fb-94a7-4af2306b34f3 generally charges between on 40 day of each quarter invoices are sent. On 2019-09-25 00:00:00, an invoice from 36c0d308-274b-43fb-94a7-4af2306b34f3has not been received",no_invoice_received,vendor,"",36c0d308-274b-43fb-94a7-4af2306b34f3
8b12d8e5-4a83-4877-a215-f0daeb8fc747,2019-12-02 00:00:00,"b46d7ca6-ca5f-44ce-afc8-d492f69c7e32 generally charges between on 19 day of each quarter invoices are sent. On 2019-12-02 00:00:00, an invoice from b46d7ca6-ca5f-44ce-afc8-d492f69c7e32has not been received",no_invoice_received,vendor,"",b46d7ca6-ca5f-44ce-afc8-d492f69c7e32
6bb1c34b-0879-49b3-834e-bb3f2d515d03,2019-12-30 00:00:00,"b46d7ca6-ca5f-44ce-afc8-d492f69c7e32 generally charges between on 19 day of each quarter invoices are sent. On 2019-12-30 00:00:00, an invoice from b46d7ca6-ca5f-44ce-afc8-d492f69c7e32has not been received",no_invoice_received,vendor,"",b46d7ca6-ca5f-44ce-afc8-d492f69c7e32
643e578b-6d37-429e-8bfe-ea7db0c22fea,2020-01-03 00:00:00,"c4f17ca4-2a0f-4141-b39b-a8862dc1dfda generally charges between on 1 day of each quarter invoices are sent. On 2020-01-03 00:00:00, an invoice from c4f17ca4-2a0f-4141-b39b-a8862dc1dfdahas not been received",no_invoice_received,vendor,"",c4f17ca4-2a0f-4141-b39b-a8862dc1dfda
6633022c-7d51-49ed-a7da-85b1709e18ea,2020-06-06 00:00:00,"a7f1156a-1898-40e9-8e72-52eb1f1471ca generally charges between on 31 day of each quarter invoices are sent. On 2020-06-06 00:00:00, an invoice from a7f1156a-1898-40e9-8e72-52eb1f1471cahas not been received",no_invoice_received,vendor,"",a7f1156a-1898-40e9-8e72-52eb1f1471ca
8b354d2a-1b05-4e09-8b97-488f31ac67e1,2020-11-08 00:00:00,"6152f258-554d-4e4c-be58-1b47080b3e33 generally charges between on 3 day of each quarter invoices are sent. On 2020-11-08 00:00:00, an invoice from 6152f258-554d-4e4c-be58-1b47080b3e33has not been received",no_invoice_received,vendor,"",6152f258-554d-4e4c-be58-1b47080b3e33
3e045f3f-fc15-4d57-8741-4c84fadd3bea,2021-01-31 00:00:00,"b21a0540-aaff-4d8d-ad8e-4430809fe0ff generally charges between on 15 day of each quarter invoices are sent. On 2021-01-31 00:00:00, an invoice from b21a0540-aaff-4d8d-ad8e-4430809fe0ffhas not been received",no_invoice_received,vendor,"",b21a0540-aaff-4d8d-ad8e-4430809fe0ff
acb0522c-9e55-460c-a68a-ef3a4b5e782c,2021-02-21 00:00:00,"a9a72190-f998-451d-bf0a-d37bdc4cf91d generally charges between on 44 day of each quarter invoices are sent. On 2021-02-21 00:00:00, an invoice from a9a72190-f998-451d-bf0a-d37bdc4cf91dhas not been received",no_invoice_received,vendor,"",a9a72190-f998-451d-bf0a-d37bdc4cf91d
dd2cfdad-3502-4c4d-8bec-9cd572c08e41,2021-03-07 00:00:00,"10f69fbc-678c-4af1-8894-4f176c2b276c generally charges between on 45 day of each quarter invoices are sent. On 2021-03-07 00:00:00, an invoice from 10f69fbc-678c-4af1-8894-4f176c2b276chas not been received",no_invoice_received,vendor,"",10f69fbc-678c-4af1-8894-4f176c2b276c
d62e7fa6-9544-42c4-b561-702db93fae48,2021-03-27 00:00:00,"5b9cfe7f-fed3-4e90-b5e0-556fe4cf20fe generally charges between on 31 day of each quarter invoices are sent. On 2021-03-27 00:00:00, an invoice from 5b9cfe7f-fed3-4e90-b5e0-556fe4cf20fehas not been received",no_invoice_received,vendor,"",5b9cfe7f-fed3-4e90-b5e0-556fe4cf20fe
609e9f85-e88c-428e-81a7-e0b59359782c,2020-01-28 00:00:00,"c4f17ca4-2a0f-4141-b39b-a8862dc1dfda generally charges between on 1 day of each quarter invoices are sent. On 2020-01-28 00:00:00, an invoice from c4f17ca4-2a0f-4141-b39b-a8862dc1dfdahas not been received",no_invoice_received,vendor,"",c4f17ca4-2a0f-4141-b39b-a8862dc1dfda
1d94b887-e015-43b6-9d0f-d33dc713b5b3,2020-02-09 00:00:00,"c4f17ca4-2a0f-4141-b39b-a8862dc1dfda generally charges between on 1 day of each quarter invoices are sent. On 2020-02-09 00:00:00, an invoice from c4f17ca4-2a0f-4141-b39b-a8862dc1dfdahas not been received",no_invoice_received,vendor,"",c4f17ca4-2a0f-4141-b39b-a8862dc1dfda
7756da2f-803d-4e9c-a9e1-79f0cc99343c,2020-08-17 00:00:00,"89e07175-feef-43ea-a989-f96ad4d52fc5 generally charges between on 39 day of each quarter invoices are sent. On 2020-08-17 00:00:00, an invoice from 89e07175-feef-43ea-a989-f96ad4d52fc5has not been received",no_invoice_received,vendor,"",89e07175-feef-43ea-a989-f96ad4d52fc5
ced5f063-cd8b-4da3-ad02-9f8a51403982,2020-08-20 00:00:00,"a0ed4d3b-6a1f-4b93-b3a1-e1d165de7696 generally charges between on 18 day of each quarter invoices are sent. On 2020-08-20 00:00:00, an invoice from a0ed4d3b-6a1f-4b93-b3a1-e1d165de7696has not been received",no_invoice_received,vendor,"",a0ed4d3b-6a1f-4b93-b3a1-e1d165de7696
5256c091-1443-47f5-a714-f418b4129216,2020-09-08 00:00:00,"2db713d9-3a53-493e-94a6-ac99c46692f6 generally charges between on 15 day of each quarter invoices are sent. On 2020-09-08 00:00:00, an invoice from 2db713d9-3a53-493e-94a6-ac99c46692f6has not been received",no_invoice_received,vendor,"",2db713d9-3a53-493e-94a6-ac99c46692f6
40f7b2b8-0d5d-43f7-b59a-88165c18e8d2,2020-10-29 00:00:00,"09b1c925-04de-400d-b369-9b3e90541db1 generally charges between on 9 day of each quarter invoices are sent. On 2020-10-29 00:00:00, an invoice from 09b1c925-04de-400d-b369-9b3e90541db1has not been received",no_invoice_received,vendor,"",09b1c925-04de-400d-b369-9b3e90541db1
df6cbf92-c872-45ce-a8c0-1f8924687964,2020-11-19 00:00:00,"7591a6e2-4b8a-4205-9617-32fc239ce414 generally charges between on 29 day of each quarter invoices are sent. On 2020-11-19 00:00:00, an invoice from 7591a6e2-4b8a-4205-9617-32fc239ce414has not been received",no_invoice_received,vendor,"",7591a6e2-4b8a-4205-9617-32fc239ce414
42beda0e-345c-46c0-9f40-5323006fa7ef,2020-11-25 00:00:00,"44ae301b-5ff0-4152-9481-9111527db8be generally charges between on 1 day of each quarter invoices are sent. On 2020-11-25 00:00:00, an invoice from 44ae301b-5ff0-4152-9481-9111527db8behas not been received",no_invoice_received,vendor,"",44ae301b-5ff0-4152-9481-9111527db8be
e60922a0-e733-4c51-8c8a-37d38f9187fe,2020-12-21 00:00:00,"6152f258-554d-4e4c-be58-1b47080b3e33 generally charges between on 3 day of each quarter invoices are sent. On 2020-12-21 00:00:00, an invoice from 6152f258-554d-4e4c-be58-1b47080b3e33has not been received",no_invoice_received,vendor,"",6152f258-554d-4e4c-be58-1b47080b3e33
4d07cbd2-e018-4aa6-8868-abea01e6d1f9,2021-01-26 00:00:00,"a6faacb8-8bc2-4f68-9649-2e1977dbf067 generally charges between on 3 day of each quarter invoices are sent. On 2021-01-26 00:00:00, an invoice from a6faacb8-8bc2-4f68-9649-2e1977dbf067has not been received",no_invoice_received,vendor,"",a6faacb8-8bc2-4f68-9649-2e1977dbf067
25139cfa-8349-47b9-a919-0b81c5116e73,2021-02-03 00:00:00,"27184514-17c5-466d-9f68-e02253695bfa generally charges between on 32 day of each quarter invoices are sent. On 2021-02-03 00:00:00, an invoice from 27184514-17c5-466d-9f68-e02253695bfahas not been received",no_invoice_received,vendor,"",27184514-17c5-466d-9f68-e02253695bfa
9b85c313-a564-4f73-b38f-78edf714f6e1,2021-02-28 00:00:00,"b21a0540-aaff-4d8d-ad8e-4430809fe0ff generally charges between on 15 day of each quarter invoices are sent. On 2021-02-28 00:00:00, an invoice from b21a0540-aaff-4d8d-ad8e-4430809fe0ffhas not been received",no_invoice_received,vendor,"",b21a0540-aaff-4d8d-ad8e-4430809fe0ff
817223b6-bd9f-4a27-bae8-64cd70fbea8a,2020-05-03 00:00:00,"27184514-17c5-466d-9f68-e02253695bfa generally charges between on 32 day of each quarter invoices are sent. On 2020-05-03 00:00:00, an invoice from 27184514-17c5-466d-9f68-e02253695bfahas not been received",no_invoice_received,vendor,"",27184514-17c5-466d-9f68-e02253695bfa
8007a57f-f690-479a-8e5c-2d051a52d54a,2020-06-01 00:00:00,"27184514-17c5-466d-9f68-e02253695bfa generally charges between on 32 day of each quarter invoices are sent. On 2020-06-01 00:00:00, an invoice from 27184514-17c5-466d-9f68-e02253695bfahas not been received",no_invoice_received,vendor,"",27184514-17c5-466d-9f68-e02253695bfa
6f375ec2-e9a4-46b2-8441-6b475f56d142,2020-09-04 00:00:00,"89e07175-feef-43ea-a989-f96ad4d52fc5 generally charges between on 39 day of each quarter invoices are sent. On 2020-09-04 00:00:00, an invoice from 89e07175-feef-43ea-a989-f96ad4d52fc5has not been received",no_invoice_received,vendor,"",89e07175-feef-43ea-a989-f96ad4d52fc5
b36faf32-9b9f-44bc-b469-51bb931666db,2020-10-04 00:00:00,"44ae301b-5ff0-4152-9481-9111527db8be generally charges between on 1 day of each quarter invoices are sent. On 2020-10-04 00:00:00, an invoice from 44ae301b-5ff0-4152-9481-9111527db8behas not been received",no_invoice_received,vendor,"",44ae301b-5ff0-4152-9481-9111527db8be
e8ad1dbd-3f78-4b9b-bc92-a79bb01e92e7,2020-10-17 00:00:00,"09b1c925-04de-400d-b369-9b3e90541db1 generally charges between on 9 day of each quarter invoices are sent. On 2020-10-17 00:00:00, an invoice from 09b1c925-04de-400d-b369-9b3e90541db1has not been received",no_invoice_received,vendor,"",09b1c925-04de-400d-b369-9b3e90541db1
a9898eef-2298-49f6-ac03-e3d622260635,2020-11-02 00:00:00,"6152f258-554d-4e4c-be58-1b47080b3e33 generally charges between on 3 day of each quarter invoices are sent. On 2020-11-02 00:00:00, an invoice from 6152f258-554d-4e4c-be58-1b47080b3e33has not been received",no_invoice_received,vendor,"",6152f258-554d-4e4c-be58-1b47080b3e33
3550e366-e188-4ed8-a3a8-0fd2c8e71c16,2020-11-14 00:00:00,"09b1c925-04de-400d-b369-9b3e90541db1 generally charges between on 9 day of each quarter invoices are sent. On 2020-11-14 00:00:00, an invoice from 09b1c925-04de-400d-b369-9b3e90541db1has not been received",no_invoice_received,vendor,"",09b1c925-04de-400d-b369-9b3e90541db1
fc98ce08-4081-472e-8bed-58c3ea20d6ac,2020-12-14 00:00:00,"88841f65-a1b4-4daa-ad7c-50140bb329cb generally charges between on 22 day of each quarter invoices are sent. On 2020-12-14 00:00:00, an invoice from 88841f65-a1b4-4daa-ad7c-50140bb329cbhas not been received",no_invoice_received,vendor,"",88841f65-a1b4-4daa-ad7c-50140bb329cb
